"search_keyword","url","title","summary","crawled_at","published_at","content","analysis_keywords","analysis_orgs","summary_ai","sentiment_label"
"외국인 순매수","https://www.ggilbo.com/news/articleView.html?idxno=1104559","[주식마감기사] 남북관계 개선 기대감에 '남북경협주' 제이에스티나 상...","유가증권시장에서 기관이 7천52억원 순매도하며 지수를 끌어 내렸으며, 개인과 외국인은 각각 2천235억원, 3천444억원 매수 우위를 보였다. 외국인은 다만 코스피200선물시장에서는 7천217억원 '팔자'를 나타냈다.... ","2025-07-31T22:21:49.678409","2025-07-31","31일 엔케이, NEW, 제이에스티나가 상한가에 이름을 올리고 장을 마감한 가운데 투자자들의 관심이 뜨겁다.
이날 코스피 시장에선 엔케이가 상한가에 이름을 올렸다.
엔케이는 전 거래일 대비 29.91%(245원) 오른 1064원에 장을 마감했다.
이는 정부가 대미 조선업 투자를 위한 1500억 달러(약 208조 원) 규모의 펀드 조성을 발표한 영향으로 풀이된다.
정부는 이날 미국 백악관에서 열린 회담을 통해 한미 간 상호 관세 협상을 타결했으며, 구윤철 경제부총리 겸 기획재정부 장관 등 협상단이 도널드 트럼프 미국 대통령과 직접 만나 3500억 달러 규모의 대미 투자 계획을 밝혔다. 이 가운데 1500억 달러는 조선업 협력 펀드로 활용될 예정이다.
해당 펀드는 선박 건조, 유지보수(MRO), 기자재 등 조선업 생태계 전반을 대상으로 하며, 우리 기업들의 수요에 기반해 프로젝트별 투자가 진행될 전망이다. HD현대그룹은 이미 미국 현지 업체들과 협력 관계를 맺었으며, 한화그룹은 필리조선소 인수를 통해 현지 인프라를 현대화하고 있다.
엔케이는 미국 해안경비대(USCG)로부터 세계 최초로 오존 방식 선박 평형수 처리장치에 대한 형식 승인을 받은 기업으로, 미국 항만에 입항하는 데 필수적인 장비를 보유하고 있는 것이 강점으로 꼽힌다.
엔케이의 ‘NK-O3’ 시스템은 실제 선박 기준에 맞춰 개발된 모듈형 컨테이너 시스템으로, 짧은 시간 안에 설치 가능한 것이 특징이다. 선박 평형수 처리장치는 해양 생태계 보호를 위해 유해 생물이나 병원균을 제거·무해화하는 장치로, 국제적으로 필수 장비로 채택되고 있다.
이 외에도 엔케이는 해양 소화장치, 해양플랜트 설계 및 제조, 고압가스 용기 제작 등 해양 및 조선기자재 분야에서 사업을 전개하고 있다.
이번 펀드 조성과 관련된 기대감은 미국 시장에 대한 국내 조선업체들의 진출 기회를 확대할 수 있다는 점에서 관련 업종 전반에 긍정적인 영향을 미치고 있는 것으로 보인다.
이날 코스닥 시장에선 NEW, 제이에스티나가 상한가에 이름을 올렸다.
NEW는 전 거래일 대비 29.88%(735원) 오른 3195원에 장을 마감했다.
이는 NEW가 배급을 맡은 영화 '좀비딸'의 흥행에 영향을 받은 것으로 풀이된다.
조정석 주연의 영화 '좀비딸'이 개봉 첫날 43만명 넘는 관객을 모으며 올해 개봉작 중 최고 오프닝 기록을 세웠다.
이날 영화관입장권 통합전산망에 따르면 '좀비딸'은 전날 43만여명(매출액 점유율 48.6%)이 관람해 일일 박스오피스 1위를 차지했다.
'좀비딸'의 개봉 첫날 관객 수는 올해 개봉작 중 가장 많은 수치다. 종전 1위는 톰 크루즈 주연의 '미션 임파서블: 파이널 레코닝'(42만3000여명)이었다.
뿐만 아니라 '파묘' 33만118명, '서울의 봄' 20만3813명 등 최근 메가 히트에 성공했던 천만 영화들과 지난해 여름 최고 흥행작 '파일럿' 37만3859명 오프닝 스코어도 뛰어 넘었다. 최근 5년간 개봉한 비시리즈 한국영화 가운데 최고 오프닝 스코어다. 정부의 영화관 입장권 6000원 할인권 배포와 맞물린 효과로 보인다.
한편, NEW는 영화 투자·제작·배급을 중심으로 한 콘텐츠 미디어 그룹으로, 올해 1분기 매출의 97% 이상이 영화 부문에서 발생했다.
제이에스티나는 전 거래일 대비 29.95%(900원) 오른 3905원에 장을 마감했다.
이날 오전 대통령실과 한미 관세 협상 타결 소식을 전한 가운데 도널드 트럼프 미국 대통령이 향후 2주 내 이재명 한국 대통령이 백악관에서 양자회담을 진행할 것이라고 밝혔다.
이에 조선주 등 관세협상 과정에서 주목받았던 업종에서 차익실현 매물이 출회되고 시장 관심이 빠르게 남북 경협주로 옮겨가고 있는 것으로 보인다. 특히 관세 타결 이후 한미 정상회담이 단기간 내에 이뤄질 것으로 예정되면서 북미, 나아가 남북 관계 개선 기대감이 유입되며 남북 경협주도 강세를 보이고 있다.
제이에스티나는 지난 2004년 개성공단에 입주했던 경험이 있다는 이유로 테마주로 분류됐다.
한편 제이에스티나는 지난 1988년 설립돼 1999년 코스닥 상장됐으며, J.ESTINA 브랜드로 주얼리와 핸드백, ROMANSON 브랜드로 손목시계 사업을 영위하고 있다. 패션사업의 핵심인 디자인과 R&D, 고급샵 확보 및 마케팅에 역량을 집중하며, 생산은 외주생산 시스템을 유지하고 있다.
한편 이날 코스피 시장 거래 상위종목 30위는 KODEX 200선물인버스2X, 동양철관, KODEX 2차전지산업레버리지, KR모터스, 일신석재, KODEX 코스닥150선물인버스, 삼성 인버스 2X WTI원유 선물 ETN, KODEX 인버스, 대한해운, KODEX 레버리지, 삼성전자, KODEX 코스닥150레버리지, 인디에프, 엔케이, 한화오션, 삼성중공업, 신한 인버스 2X WTI원유 선물 ETN(H), TIGER 미국S&P500, 신원, TIGER 2차전지TOP10레버리지, SOL 조선TOP3플러스, KODEX 미국S&P500, 두산에너빌리티, N2 인버스 레버리지 WTI원유 선물 ETN(H), 오리엔트바이오, KODEX 200, KODEX 건설, 삼성 인버스 2X 코스닥150 선물 ETN, 한화시스템, TIGER 2차전지TOP10이다.
코스닥 시장 거래 상위종목 30위는 좋은사람들, 팬스타엔터프라이즈, 일승, 인성정보, 이스트아시아홀딩스, 아이에이, 캔버스엔, 삼기에너지솔루션즈, 하이드로리튬, 아난티, 이브이첨단소재, 미투온, DXVX, 코데즈컴바인, NEW, 오리엔트정공, 해성옵틱스, 우양, 이렘, 애머릿지, 리튬포어스, SGA, 덕산하이메탈, 강원에너지, KBG, 중앙첨단소재, 디와이씨, 우리기술, 미래나노텍, 국일제지이다.
이날 코스피는 전장보다 9.03포인트(0.28%) 내린 3,245.44에 장을 마쳤다.
지수는 전장보다 21.31포인트(0.65%) 오른 3,275.78로 출발해 장 초반 3,288.26까지 올라 연고점을 경신했으나 이내 상승폭을 줄이다 하락세로 돌아섰다.
코스닥지수는 전장보다 1.57포인트(0.20%) 오른 805.24에 장을 마쳤다.
지수는 전장보다 2.54포인트(0.32%) 오른 806.21로 출발해 한때 하락하기도 했으나 다시 상승 전환했다.
코스닥시장에서 개인과 외국인이 각각 96억원, 271억원 순매수했으며, 기관은 282억원 매도 우위를 보였다.
이날 오후 3시 30분 기준 서울 외환시장에서 달러 대비 원화 환율은 전날보다 3.9원 오른 1,387.0원을 나타냈다.
유가증권시장에서 기관이 7천52억원 순매도하며 지수를 끌어 내렸으며, 개인과 외국인은 각각 2천235억원, 3천444억원 매수 우위를 보였다.
외국인은 다만 코스피200선물시장에서는 7천217억원 '팔자'를 나타냈다.
이날 국내 증시는 한국이 미국에 3천500억달러(약 487조원)를 투자하고, 미국은 한국에 대한 상호관세를 25%에서 15%로 낮추는 방향으로 한미 관세 협상이 타결된 가운데 장 초반 상승하는 흐름을 보였다.
그러나 코스피가 전날까지 6거래일 연속 올라 한미 협상 타결 기대를 선반영한 온 만큼 장중 차익 실현 매물이 출회되며 오름폭을 줄였다.
또 한국의 대미 투자금이 국내총생산(GDP) 고려 시 일본 등 주요국보다 많아 재정 부담이 커졌다는 우려가 나온 데다, 철강 제품이 관세 인하 품목에서 제외되고 자동차 관세도 미국에 자동차를 무관세로 수출해 온 한국이 2.5%의 관세를 적용받던 일본, 유럽연합(EU)과 같은 관세율을 부담해야 하게 됐다는 지적이 나오면서 일부 실망 매물이 출회됐다.
이웅찬 iM증권 연구원은 ""주식시장은 이번 주 이미 2%가량 상승해 타결 기대감을 미리 반영한 바 있어 뉴스에 강력한 반응을 보이지는 않았다""며 한편 ""관세 부과가 8월부터 본격적으로 시작되는데 물가 상승 압력, 실질 소비 감소가 걱정된다""고 짚었다.
이밖에 간밤 연방준비제도(Fed·연준)가 기준금리를 동결한 가운데 제롬 파월 연준 의장이 관세 정책에 대해 관망 기조가 장기화할 수 있음을 시사하면서 뉴욕증시가 대체로 약세 마감한 점도 매도세를 자극한 것으로 보인다.","['한미 관세협상', '코스피', '코스닥', '엔케이', 'NEW', '제이에스티나', '상한가', '조선업', '영화', '남북 경협']","['엔케이', '미국 해안경비대(USCG)', 'HD현대그룹', '한화그룹', 'NEW', '제이에스티나', '미국 백악관', '기획재정부', '도널드 트럼프', '이재명', 'iM증권']","한미 관세 협상 타결 소식과 함께 코스피에서는 엔케이, 코스닥에서는 NEW와 제이에스티나가 상한가를 기록했다. 엔케이는 조선업 협력 펀드 조성 기대감, NEW는 영화 '좀비딸' 흥행 성공, 제이에스티나는 향후 한미 정상회담과 남북 경협 기대감으로 상승했다.","Positive"
"외국인 순매수","https://www.thepublic.kr/news/articleView.html?idxno=271814","코스피, '관세 타결'에 연고점 찍고 약보합 마감","코스닥시장에서도 개인과 외국인은 순매수를 기관은 순매도를 했다. 원·달러 환율은 1380원과 1390원 사이에서 움직였다. 미국 연방준비제도가 FOMC 회의에서 정책금리를 동결하면서 달러화는 강세를 나타내고... ","2025-07-31T22:21:49.678431","2025-07-31","한미 무역 관세 협상이 타결된 31일 오전 서울 중구 하나은행 본점 딜링룸 현황판에 코스피 지수가 표시돼 있다. ＠연합뉴스","[]","['하나은행', '연합뉴스']","한미 무역 관세 협상 타결 소식과 함께 하나은행 본점 딜링룸 현황판에 코스피 지수가 표시된 사진 기사입니다.  내용이 부족합니다.","Neutral"
"외국인 순매수","https://news.einfomax.co.kr/news/articleView.html?idxno=4367724","[채권-마감] 금리 보합권 혼조…한미 협상·FOMC 반영","이어 3년과 10년 국채선물은 외국인의 순매수 속에서 장 마감께 상승 전환하기도 했다. 다만 3년 국채선물은 장 마감 직전 상승분을 모두 반납했다. 외국인은 3년 국채선물과 10년 국채선물을 각각 3천983계약... ","2025-07-31T22:21:49.678453","2025-07-31","","['국채선물', '외국인 순매수']","[]","3년과 10년 국채선물이 외국인 순매수세에 힘입어 장 마감 무렵 상승 전환했으나, 3년 국채선물은 장 마감 직전 상승분을 모두 반납했다는 내용입니다. 외국인은 3년, 10년 국채선물을 각각 3983계약 순매수했습니다.","Neutral"
"외국인 순매수","https://news.einfomax.co.kr/news/articleView.html?idxno=4367721","[서환-마감] 한미 협상 타결보다 매파 FOMC…3.90원↑","월말 네고 물량과 외국인 주식 매수세도 하방 압력을 가했다. 외국인은 이날 유가증권시장에서 주식을 3천억원어치 이상 순매수했다. 7거래일째 이어진 매수 행진이다. 7월 순매수 규모는 6조2천억원 이상이다.... ","2025-07-31T22:21:49.678478","2025-07-31","","['월말 네고 물량', '외국인 주식 매수', '매수 행진', '순매수']","[]","월말 네고 물량과 외국인의 지속적인 주식 매수세가 증시 하방 압력으로 작용했다는 내용입니다. 외국인은 이날 유가증권시장에서 3000억원 이상 주식을 순매수했으며, 7거래일 연속 매수 행진을 이어갔고, 7월 순매수 규모는 6조 2000억원 이상입니다.","Neutral"
"외국인 순매수","https://www.khgames.co.kr/news/articleView.html?idxno=242539","[게임스토커] '사업적 호재 지속' 넥써쓰↑, '외국인 등 이탈' 네오리진...","개인이 2,959주를 순매수한 반면, 외국인이 2,669주를 순매도하며 등락을 반복하다가 약세로 마쳤다. 네오리진의 주가 하락은 외국인 등의 동반 이탈 여파로 분석된다. 실제로 개인이 당일 매수로 전환해 물량을... ","2025-07-31T22:21:49.678503","2025-07-31","넥써쓰가 금일(31일) 전거래일 대비 6.04%(220원) 상승한 3,865원에 거래를 마쳤다. 개인이 68,980주를 순매도한 반면, 기관과 외국인이 각각 136주, 64,194주를 순매수하며 종일 상승장을 기록했다.
넥써쓰의 주가 상승은 다양한 사업적 호재의 영향으로 분석된다. 실제로 넥써쓰의 관계사 오픈게임 재단에서 발행하는 ‘크로쓰’ 코인이 국내 거래소 코빗에 상장한 데 이어, 회사 측은 금일 신작 ‘픽셀 히어로즈 어드벤처’를 8월 13일 정식 출시할 예정이라고 발표했다. 이 같은 소식들이 투자 심리를 자극해 주가를 끌어올린 것으로 보인다.
반면, 네오리진은 금일(31일) 전거래일 대비 2.07%(23원) 하락한 1,087원에 장을 마감했다. 개인이 2,959주를 순매수한 반면, 외국인이 2,669주를 순매도하며 등락을 반복하다가 약세로 마쳤다.
네오리진의 주가 하락은 외국인 등의 동반 이탈 여파로 분석된다. 실제로 개인이 당일 매수로 전환해 물량을 흡수했으나, 기관과 기타법인 등이 이를 상회하는 물량을 쏟아내면서 주가에 파란불이 켜졌다. 기관 등의 매도 우위로 네오리진의 주가는 전일 강세에서 약세로 돌아섰다.","['넥써쓰', '주가 상승', '크로쓰 코인', '픽셀 히어로즈 어드벤처', '네오리진', '주가 하락']","['넥써쓰', '오픈게임 재단', '코빗', '네오리진']","넥써쓰의 주가는 관계사 코인 상장 및 신작 게임 출시 소식으로 6.04% 상승한 반면, 네오리진은 외국인 매도로 2.07% 하락했다.  넥써쓰는 기관과 외국인의 순매수세가, 네오리진은 기관과 기타법인의 매도세가 주가에 영향을 미쳤다.","Neutral"
"외국인 순매수","https://www.dt.co.kr/article/12008352?ref=naver","증시 대기자금 200조 재돌파 목전… 관세 불확실성 해소에 ‘8월 랠리’...","불확실성이 완화될 경우 원·달러 환율은 재차 하락 전환하고, 5월부터 진행된 외국인 순매수가 지솔될 가능성이 있다는 분석이다. 이재만 하나증권 연구원은 “트럼프 대통령 취임인 1월부터 상호 관세율을 발표한... ","2025-07-31T22:21:49.678525","2025-07-31","신용거래융자 반년새 40% 늘어
다음 변수는 ‘외국인 수급·환율’
한미 무역 관세 협상이 타결된 31일 오전 서울 중구 하나은행 본점 딜링룸 현황판에 코스피, 원·달러 환율, 코스닥 지수가 표시돼 있다.  [연합뉴스]
국내 증시 주변 자금이 199조원을 넘어 다시 200조원 돌파를 눈앞에 두고 있다. 관세 협상 타결로 투자심리가 살아나는 가운데, 외국인 수급과 원·달러 환율 흐름이 맞물려 증시가 박스권을 벗어날 수 있다는 기대감이 커지고 있다. 전문가들은 8월을 기점으로 본격적인 하반기 장세가 펼쳐질 수 있다고 전망했다.
31일 금융투자협회에 따르면 지난 29일 증시 주변 자금은 199조3534억원을 기록했다. 지난 1일과 14일 200조원을 넘긴 뒤 소폭 감소했던 자금이 다시 199조원대를 넘어서고 200조원 돌파를 앞두고 있는 것이다.
증시 주변 자금은 투자자 예탁금, 파생상품거래 예수금, 환매조건부채권(RP), 위탁매매 미수금, 신용거래융자잔고, 신용대주잔고를 일컫는다. 투자자들이 증시 주변에서 투자 기회를 살피며 진입을 기다리는 돈이다. 주가 상승을 기대하는 투자자가 많을 수록 자금이 늘어나는 경향을 보인다.
연초 170조원 안팎이었던 증시 주변 자금은 탄핵 정국과 조기 대선을 지나며 빠르게 증가세를 보이고 있다. 대선 직전이던 5월 말 183조원이던 규모는 약 한 달 새 195조원까지 불어났다. 최근에는 미국과의 관세 협상, 실적 시즌에 따른 불확실성 등이 겹치며 증시로 유입되는 대기성 자금이 더욱 늘어난 것으로 분석된다.
특히 증권사 계좌에 예치된 투자자 예탁금과, 신용으로 주식을 매수한 뒤 상환하지 않은 잔액인 신용거래융자잔고가 모두 증가세를 나타내고 있다. 이날 기준 투자자 예탁금은 67조원, 신용거래융자는 21조원에 달하는데 연초 대비 각각 16.54%, 40% 늘었다.
이는 관망세를 보이던 투자자들이 다시 증시 진입을 준비하고 있음을 시사한다. 미국과의 관세 협상이 종료 시한을 하루 앞두고 극적으로 타결되면서, 투자자들의 관망심리에 변화가 생기고 있다. 증시가 3200선 박스권을 돌파해 반등에 나설 것이란 기대감도 커지는 분위기다.
노동길 신한투자증권 연구원은 “8월은 상승과 하락 이유가 혼재해 있지만, 전략 관점에서 중요한 사실은 조정을 겪더라도 추세적이지 않다는 예상”이라며 “경기와 기업이익은 견고할 가능성이 크며 지표 약화 시 정책 대응 여력은 존재한다”고 말했다.
노 연구원은 “코스피 3200선 터치에도 밸류에이션 부담은 작고 개인 대기 자금은 팬데믹 당시보다 풍부하다. 기술적 과열도 해소했다”며 8월 밴드를 3100~3300으로 전망했다.
이웅찬 iM증권 연구원은 “8월부터는 관세가 미치는 영향을 점검해야 한다”며 “미국에는 물가 상승 압력으로, 미국 외 지역은 경기 둔화 압력으로 작용할 가능성을 살펴야 한다”고 설명했다. 그러면서 “진정한 하반기는 8월 1일부터”라며 하반기 적정 코스피 지수를 2800~3300으로 제시했다.
관세 불확실성이 해소된 이후에는 외국인 수급과 환율 흐름이 증시 향방을 좌우할 변수로 떠오르고 있다. 원·달러 환율은 1354원을 저점으로 최근 1390원까지 상승했다. 이날 또 1395원대에서 거래되고 있다. 불확실성이 완화될 경우 원·달러 환율은 재차 하락 전환하고, 5월부터 진행된 외국인 순매수가 지솔될 가능성이 있다는 분석이다.
이재만 하나증권 연구원은 “트럼프 대통령 취임인 1월부터 상호 관세율을 발표한 4월까지 코스피 내 외국인은 15조6000억원을 순매도했다”며 “이후 5월부터 7월까지 외국인이 9조7000억원을 순매수했다는 점을 고려할 때 62% 정도를 다시 채웠다”고 말했다.
그는 “원·달러 환율이 전월 대비 10원 하락하면 외국인은 월간 기준으로 코스피를 1조원 정도 순매수했다”며 “올해 원·달러 환율 예상 저점이 1310원이라는 점을 감안할 때 현재 대비 80원 정도의 하락 여지가 있어 외국인 순매수 예상 금액은 8조원”이라고 내다봤다.
김지영 기자","['증시 주변 자금', '신용거래융자', '외국인 수급', '원달러 환율', '한미 무역 관세 협상']","['금융투자협회', '신한투자증권', 'iM증권', '하나증권']","국내 증시 주변 자금이 200조원 돌파를 눈앞에 두고 있으며, 한미 무역 관세 협상 타결로 투자심리가 개선되고 있다.  전문가들은 외국인 수급과 원달러 환율 흐름이 증시 향방을 좌우할 것이며, 8월을 기점으로 하반기 장세가 본격화될 것으로 전망했다.","Positive"
"외국인 순매수","http://www.fnnews.com/news/202507311821035603","관세 리스크 해소에도 코스피 후퇴… 당분간 박스권 장세될 듯[한미 관...","이재만 하나증권 연구원은 &quot;불확실성 완화 시 원·달러 환율은 하락 전환할 전망이다. 외국인은 원화가치 상승에 따른 환차익 효과 등으로 순매수를 지속할 가능성이 있다&quot;고 전망했다.","2025-07-31T22:21:49.678547","2025-07-31","K증시 '역사적 신고가'는 언제
금리인하·기업실적 주요 변수로
원·달러 환율은 하락 전환 전망
한미 무역협상 타결로 관세 리스크가 해소되면서 국내 증시가 역사적 신고가를 돌파할 수 있을지 관심이 모아지고 있다. 증권가는 하반기 상승 추세를 전망하지만, 매크로 환경과 기업 실적에 대한 불확실성이 여전한 만큼 당분간 박스권 등락의 제한적 흐름을 내다보고 있다.
31일 한국거래소에 따르면 이날 코스피 지수는 전일 대비 0.35% 하락한 3243.11에 마감했다. 장 초반 3288.26까지 오르며 연고점을 경신했으나, 이후 보합권을 이어갔다. 코스피의 역대 최고치는 2021년 6월 1일 기록한 3316.08이다.
한미 무역협상 타결 소식은 증시에 긍정적 재료로 작용했다. 도널드 트럼프 미국 대통령이 한국에 대한 상호관세율을 기존 25%에서 15%로 낮춘다고 발표하면서 불확실성이 해소됐다. 하지만 관세 이슈가 이미 시장에 상당 부분 반영됐다는 게 중론이다. 향후 증시의 주요 변수로는 금리인하와 기업실적이 꼽힌다.
다만 7월 연방공개시장위원회(FOMC)에서 기준금리는 예상대로 동결됐으나, 파월 의장의 다소 매파적 발언이 투자심리를 위축시켰다.
증권가에서는 8월 코스피가 변동성을 키우며 제한적인 상승 흐름을 이어갈 것이라는 전망을 내놓고 있다. 관세협상 자체는 긍정적이나, 매크로 환경 불확실성과 실적 모멘텀 약화로 단기 과열 해소가 필요하다는 분석이다.
금융투자업계에 따르면 주요 증권사들은 8월 코스피 예상 범위를 2900에서 3400선으로 제시했다. 현 주가 수준을 고려하면 하단 폭을 다소 넓게 열어둔 모습이다.
한편 원·달러 환율은 증시의 핵심 변수로 꼽히고 있다.
원·달러 환율은 1354원을 저점으로 최근 1390원까지 오르는 흐름을 보였다. 이재만 하나증권 연구원은 ""불확실성 완화 시 원·달러 환율은 하락 전환할 전망이다.
외국인은 원화가치 상승에 따른 환차익 효과 등으로 순매수를 지속할 가능성이 있다""고 전망했다.
 김찬미 기자
#한미 무역협상
#관세 리스크
#코스피
#신고가
#증권가","['코스피', '역사적 신고가', '금리인하', '기업실적', '원달러 환율']","['한국거래소', '하나증권']","한미 무역협상 타결로 관세 리스크가 해소되었지만, 증권가는 매크로 환경과 기업 실적 불확실성으로 인해 코스피가 당분간 박스권 등락을 지속할 것으로 예상한다.  향후 금리인하와 기업실적이 주요 변수가 될 것이며, 원달러 환율은 하락 전환될 것으로 전망된다.","Neutral"
"외국인 순매수","https://www.delighti.co.kr/news/articleView.html?idxno=100090","코스피, 한미 관세 협상 타결에도 0.28% 내려 3,240대 후퇴","유가증권시장에서 기관이 7052억원 순매도하며 지수를 끌어 내렸으며, 개인과 외국인은 각각 2235억원, 3444억원 매수 우위를 보였다. 외국인은 다만 코스피200선물시장에서는 7217억원 '팔자'를 나타냈다. 이날 국내... ","2025-07-31T22:21:49.678569","2025-07-31","31일 증시 마감시황이 표시된 하나은행 딜링룸(사진=연합뉴스)","['증시 마감시황', '하나은행 딜링룸']","['하나은행']","하나은행 딜링룸에 표시된 증시 마감 시황에 대한 내용이다.  추가적인 정보는 제공되지 않는다.","Neutral"
"외국인 순매수","https://www.ytn.co.kr/_ln/0102_202507311807176476","코스피 연고점 찍고 하락 마감...한화오션 폭등","관세율 15%로 한미 협상이 타결됐다는 소식에 개인과 외국인이 순매수에 나서 지수가 수직 상승했습니다. 이후 상승세는 한풀 꺾였지만 한미 관세협상 최대 수혜주로 떠오르며 조선주가 강세를 나타냈습니다. 이재명... ","2025-07-31T22:21:49.678591","2025-07-31","[앵커]
한미 관세협상에서 관세율이 일본과 유럽 수준인 15%로 타결되면서 코스피가 장중에 또 연고점을 경신했습니다.
1,500억 달러 조선업 펀드 기대감에 조선주가 수혜주로 꼽혔는데 한화오션은 장중 15% 이상 폭등했습니다.
류환홍 기자가 보도합니다.","['한미 관세협상', '코스피', '연고점 경신', '조선주', '한화오션']","['한화오션']","한미 관세협상 타결로 코스피가 장중 연고점을 경신했다.  1500억 달러 조선업 펀드 기대감에 한화오션 등 조선주가 급등했다.","Positive"
"외국인 순매수","http://www.enewstoday.co.kr/news/articleView.html?idxno=2310740","코스피, 美관세 타결에도 '하락'···종목별 희비 엇갈려","유가증권시장에서 기관은 7052억원 순매도했고, 개인과 외국인은 각각 2235억원, 3444억원 매수 우위를 보였다. 외국인이 7거래일 연속 순매수를 이어갔으나 기관이 순매도하며 지수를 끌어내렸다. 이날 증시는 한국이... ","2025-07-31T22:21:49.678613","2025-07-31","한국과 미국의 관세협상이 타결된 31일 서울역 대합실에서 한 시민이 관련 뉴스를 시청하고 있다. [사진=연합]","['한미 관세협상', '서울역']","[]","한미 관세협상 타결 소식을 서울역 대합실에서 시민이 시청하고 있는 사진에 대한 설명이다.  추가 정보는 없다.","Neutral"
"외국인 순매수","https://www.youthdaily.co.kr/news/article.html?no=191360","코스피, 한미 관세협상 타결에도 7일 만에 하락...3,240대 후퇴","개인과 외국인이 각각 96억원, 271억원 순매수한 반면, 기관은 282억원 매도 우위를 보였다. 제약주인 알테오젠(0.55%), 펩트론(1.91%), 파마리서치(1.27%), 휴젤(1.51%) 등이 상승한 반면, 배터리 소재주인 에코프로비엠... ","2025-07-31T22:21:49.678634","2025-07-31","기관이 7천52억원 순매도해 코스피 지수를 끌어 내린 반면, 개인과 외국인은 각각 2천235억원, 3천444억원 순매수세해 지수 하락을 방어했다.
다만 코스피 상위 200개 종목인 코스피 200선물시장에서는 외국인이 7천217억원 순매도를 보였다.
이날 이재명 정부가 미국에 3천500억달러(약 487조원)를 투자하고, 미국은 한국에 대한 상호관세를 25%에서 15%로 낮추는 방안으로 양국간 관세 협상이 타결되자, 코스피는 장 초반 상승세를 나타냈다.
하지만 전날까지 6거래일 연속 오르면서, 한미 협상 타결 기대가 미리 반영된 만큼 오름폭을 줄였다.
이웅찬 iM증권 연구원은 ""주식시장은 이번 주 이미 한미협상 타결 기대감이 반영되면서, 지수가 상승해 강력한 반응을 보이지는 않았다""며 ""관세 부과가 8월부터 본격 시작되는데 물가 상승 압력, 실질 소비 감소가 걱정된다""고 진단했다.
앞서 미 연방준비제도(Fed·연준)가 기준금리를 동결한 가운데 제롬 파월 연준 의장이 관세 정책에 대해 관망 기조가 장기화할 수 있음을 시사하면서, 뉴욕증시가 대체로 약세 마감한 점도 이날 국내시장의 매도세를 자극한 것으로 풀이된다.
시가총액 상위 종목 중 삼성전자(-1.65%)가 2분기 반도체 부문 영업이익이 6개 분기 만에 최저치를 기록해 나흘 만에 하락 전환했다. LG에너지솔루션(-2.67%), 삼성바이오로직스(-2.82%), KB금융(-1.68%) 등도 내렸다. 당초 예상과 달리 현대차(-4.48%), 기아(-7.34%) 등 자동차주도 하락했다.
반면 SK하이닉스(3.80%)는 8거래일 만에 종가 기준 27만원선을 회복했으며, 한미 협상의 조선업 수혜주로 떠오른 한화오션(13.43%), HD현대중공업(4.14%) 등은 상승했다.
이날 장중 100만원을 넘어서며 '황제주'에 등극했던 한화에어로스페이스(1.94%)는 상승폭을 줄이면서, 100만원을 내줬다.
업종별로 보면 유통(-2.50%), 화학(-1.21%), 제약(-1.81%) 등이 내렸으며, 오락문화(2.53%), 건설(1.27%) 등은 올랐다.
코스닥지수는 전날보다 1.57포인트(0.20%) 오른 805.24에 장을 마쳤다. 개인과 외국인이 각각 96억원, 271억원 순매수한 반면, 기관은 282억원 매도 우위를 보였다.
제약주인 알테오젠(0.55%), 펩트론(1.91%), 파마리서치(1.27%), 휴젤(1.51%) 등이 상승한 반면, 배터리 소재주인 에코프로비엠(-2.88%), 에코프로(-3.33%) 등은 내렸다.
코스피시장 거래대금은 16조4천410억원으로 전날(12조9천690억원) 대비 3조4천720억원 늘었다. 코스닥시장 거래대금은 5조300억원으로 나타났고, 대체거래소 넥스트레이드의 프리마켓과 정규마켓 거래대금은 총 10조5천94억원이였다.
오후 3시 30분 기준 서울 외환시장에서 달러 대비 원화 환율은 전날보다 3.9원 오른 1,387.0원을 나타냈다.","['코스피', '한미 관세 협상', '기관 매도', '개인 외국인 매수', '삼성전자']","['iM증권', '삼성전자', 'LG에너지솔루션', '삼성바이오로직스', 'KB금융', '현대차', '기아', 'SK하이닉스', '한화오션', 'HD현대중공업', '한화에어로스페이스']","기관의 순매도에도 불구하고 개인과 외국인의 순매수로 코스피 지수 하락을 방어했다.  한미 관세 협상 타결 기대감이 이미 반영되어 상승폭이 제한적이었으며, 삼성전자 등 시가총액 상위 종목의 하락과 미 연준의 매파적 발언이 매도세를 자극했다.","Neutral"
