"search_keyword","url","title","summary","crawled_at","published_at","content","analysis_keywords","analysis_orgs","summary_ai","sentiment_label"
"코스피","http://www.fntimes.com/html/view.php?ud=2025073108593859682a735e27af_18","[증시전망] 한미 관세 협상 15%로 타결…코스피 상승세 탄력받나","협상에 따른 불확실성이 해소된 데다 외국인과 기관의 순매수세가 이어지면서 31일 코스피는 상승 출발이 유력하다. 전날, 코스피는 전 거래일 대비 23.90포인트(0.74%) 오른 3,254.47에 마감하며 연중 최고치를 재차... ","2025-07-31T00:09:15.745872","2025-07-31","한미 간 관세 협상이 극적으로 타결되면서 국내 증시가 상승 탄력을 받을 것으로 보인다. 협상에 따른 불확실성이 해소된 데다 외국인과 기관의 순매수세가 이어지면서 31일 코스피는 상승 출발이 유력하다. 사진=한국금융신문DB","['한미 관세 협상', '증시 상승', '불확실성 해소', '외국인 매수', '기관 매수']","[]","한미 간 관세 협상이 타결됨에 따라 국내 증시가 상승할 것으로 예상됩니다. 협상 불확실성 해소와 외국인 및 기관의 순매수세가 이를 뒷받침할 것으로 보이며, 코스피는 상승 출발할 것으로 전망됩니다.","Positive"
"코스피","https://news.sbs.co.kr/news/endPage.do?news_id=N1008199498&plink=ORI&cooper=NAVER","삼성전자 2분기 영업이익 4조 6천761억 원…작년 대비 55.2%↓","코스피 상장사 삼성전자는 연결 기준 올해 2분기 영업이익이 4조6천761억원으로 지난해 동기보다 55.23% 감소한 것으로 잠정 집계됐다고 오늘(31일) 공시했습니다. 이번 영업이익은 연합인포맥스가 집계한... ","2025-07-31T00:09:15.745901","2025-07-31","[실패] 모든 추출 방법 실패","['삼성전자', '2분기 영업이익', '감소', '잠정 집계', '연합인포맥스']","['삼성전자', '연합인포맥스']","삼성전자의 2분기 연결 기준 영업이익이 잠정 집계 결과 전년 동기 대비 55.23% 감소한 4조 6761억원으로 나타났습니다. 연합인포맥스 집계치를 참고했습니다.","Negative"
"코스피","https://biz.newdaily.co.kr/site/data/html/2025/07/31/2025073100088.html","[핫스탁] 코스피, 한미 관세협상 타결 소식에 강보합 출발 … 0.65% 오른...","뉴데일리 김희선 기자 = 뉴데일리 김희선","2025-07-31T00:09:15.745923","2025-07-31","[실패] 모든 추출 방법 실패","[]","['뉴데일리']","기사 내용이 부족하여 요약할 수 없습니다.","Neutral"
"코스피","https://www.ajunews.com/view/20250731090209124","[속보] 코스피, 21.31p(0.65%) 오른 3275.78 개장","아주경제=송하준 기자 hajun825@ajunews.com 코스피, 21.31p(0.65%) 오른 3275.78 개장 코스닥, 2.54p(0.32%) 오른 806.21 개장","2025-07-31T00:09:15.745945","2025-07-31","코스피, 21.31p(0.65%) 오른 3275.78 개장
코스닥, 2.54p(0.32%) 오른 806.21 개장","['코스피', '코스닥', '상승', '개장']","[]","코스피는 21.31포인트(0.65%) 상승한 3275.78에, 코스닥은 2.54포인트(0.32%) 상승한 806.21에 개장했습니다.","Positive"
"코스피","https://www.newspim.com/news/view/20250731000178","[속보] 한미 상호관세 15%…코스피, 3288.26 연고점 경신","자세한 뉴스는 곧 전해드리겠습니다.","2025-07-31T00:09:15.745967","2025-07-31","[실패] 모든 추출 방법 실패","[]","[]","자세한 뉴스는 추후 전달될 예정입니다.","Neutral"
"코스피","https://www.yna.co.kr/view/AKR20250731051100008?input=1195m","코스피, 장 초반 상승해 3,270선 공방…코스닥 올라","코스피가 31일 상승 출발해 3,270선 부근에서 움직이고 있다. 이날 오전 9시 2분 현재 코스피는 전장보다 15.44포인트(0.47%) 오른 3,269.91이다. 지수는 전장보다 21.31포인트(0.65%) 오른 3,275.78로 출발했다.... ","2025-07-31T00:09:15.745989","2025-07-31","이민영
기자
구독
구독중
이전
다음
이미지 확대
코스피 코스닥
[연합뉴스TV 캡처]","['코스피', '코스닥']","['연합뉴스TV']","기사 내용이 부족하여 요약할 수 없습니다. 코스피와 코스닥 관련 뉴스임을 알 수 있습니다.","Neutral"
"코스피","https://view.asiae.co.kr/article/2025073109045589831","코스피, 21.31P 오른 3275.78 출발(0.65%↑)","","2025-07-31T00:09:15.746009","2025-07-31","핏덩이 먹일 우유 한 모금이 없어…지독한 죽음의 지대 '가자(Ga...

체력검사 도중 실신한 여성, 구급차서 집단성폭행…발칵 뒤집힌 ...

""주름 펴고 쌍꺼풀 만들어요""…한국 찾아 1조4000억 쓰고 간 외...

""이쪽으로 오고 있어"" 한강서 포착된 대형 괴생명체에 시끌

두 살 아이가 입으로 코브라 물어 '구사일생'…인도서 벌어진 일

142억 대구 건물·41억 서울 땅…SM그룹 2세 우기원 대표의 부동...

""벌금 7000억원 지불 의향""…하버드, 결국 트럼프에 백기 드나

""암 아냐, 치료도 안 받을래""…명문대 출신 20대 '안티백신' 여...

""티메프 사고 친 e커머스는 50% 논의, PG만 100%""…'티메프방지법' 형평성 논란

""일본 걱정해 줄 필요 없었네""…쓰나미 지도에 또 '독도' 포함한 日기상청

마트 싹쓸이하던 K김밥…이번엔 ""한입에 쏙 넣어야 해"" 챌린지, 이유가

비흡연자도 안심 못 한다…'이것' 자주 먹으면 폐암 위험 41%↑

트럼프 ""한국에 관세 15% 부과…李 대통령과 2주 후 정상회담""

""신메뉴 냈다가 적자만 나게 생겼다""…'단종 위기' 비상 걸린 카페 시즌음료

대형주 '꿈틀'에 협력사 '펄쩍'…수주 잭폿 주인공 따로 있네

[속보] 트럼프 ""한국, 1천억달러 미국산 LNG 등 수입하기로""

비흡연자도 안심 못 한다…'이것' 자주 먹으면 폐암 위험 4

""신메뉴 냈다가 적자만 나게 생겼다""…'단종 위기' 비상 걸

""암 아냐, 치료도 안 받을래""…명문대 출신 20대 '안티백신

4[특징주]광동제약, 매출 4000억 국내 1위 제주삼다수 판권 우협 선정에 강세

9[특징주]삼성전자, 일론 머스크 ""李회장과 파트너십 내용 논의""…23조 수주 부각↑

핏덩이 먹일 우유 한 모금이 없어…지독한 죽음의 지대 '가자(Gaza strip)'

""3만원에 먹느니 이게 훨 낫죠""…자취생 삶의 질, '과일'로 결정된다

""3만원 주고 먹느니 이게 훨씬 낫죠""…자취생 삶의 질, '과일'로 결정된다

'오징어 게임3' 5주 연속 넷플릭스 비영어 쇼 1위

임영웅, 환경보호 위해 CD 앨범 발매 안 한다","['다양한 뉴스', '가자지구', '성폭행', '외국인 관광', '괴생명체', 'SM그룹', '트럼프', '백신', '티메프방지법', '일본 독도', '김밥 챌린지', '폐암', 'LNG 수입']","['SM그룹', '하버드', '넷플릭스']","다양한 뉴스들이 혼합되어 있습니다. 가자지구의 어려움, 성폭행 사건, 외국인 관광, 괴생명체 목격담 등 사회 전반의 이슈들이 다뤄지고 있으며,  트럼프와 한국의 LNG 수입 협상 등 정치 경제 소식도 포함되어 있습니다.","Neutral"
"코스피","http://www.shinailbo.co.kr/news/articleView.html?idxno=2092396","[코스피 개장] 21.31p(0.65%) 오른 3275.78","이민섭 기자","2025-07-31T00:09:15.746030","2025-07-31","[신아일보] 이민섭 기자","[]","['신아일보']","기사 내용이 부족하여 요약할 수 없습니다.","Neutral"
"코스피","https://www.seoulfn.com/news/articleView.html?idxno=602516","[코스피 개장] 21.31P(0.65%) 오른 3275.78","31일 코스피 지수는 전 거래일 대비 21.31P(0.65%) 오른 3275.78에 개장했다.","2025-07-31T00:09:15.746052","2025-07-31","[실패] 모든 추출 방법 실패","['코스피', '지수 상승', '개장']","[]","코스피 지수가 전 거래일 대비 21.31포인트(0.65%) 상승한 3275.78에 개장했습니다.","Positive"
"코스피","https://www.sedaily.com/NewsView/2GVKB8MF3L","[코스피] 21.31포인트(0.65%) 오른 3275.78 출발","21.31포인트(0.65%) 오른 3275.78 출발","2025-07-31T00:09:15.746073","2025-07-31","[실패] 모든 추출 방법 실패","['코스피', '상승', '개장']","[]","코스피 지수가 21.31포인트(0.65%) 상승한 3275.78로 출발했습니다.","Positive"
"코스피","http://www.edaily.co.kr/news/newspath.asp?newsid=03444006642240096","[속보]코스피, 3275.78 출발…4년만 최고치 경신","","2025-07-31T00:09:15.746093","2025-07-31","[실패] 모든 추출 방법 실패","nan","nan","",""
"코스피","https://www.newsis.com/view/NISX20250731_0003273281","코스피 3275.78(▲0.65%), 코스닥 806.21(▲0.32%), 원·달러 환율 1390.0원...","31일 코스피는 전 거래일(3254.47)보다 21.31포인트(0.65%) 오른 3275.78에 개장했다. 코스닥 지수는 전 거래일(803.67)보다 2.54포인트(0.32%) 상승한 806.21에 거래를 시작했다. 서울 외환시장에서 원·달러... ","2025-07-31T00:09:15.746114","2025-07-31","","['코스피', '코스닥', '원달러', '주식시장', '개장']","[]","7월 31일 코스피는 전 거래일보다 0.65% 상승한 3275.78에 개장했고, 코스닥 지수도 0.32% 상승한 806.21에 거래를 시작했습니다. 원달러 환율에 대한 정보는 기사에 일부 포함되어 있으나 구체적인 내용은 생략되어 있습니다.","Positive"
"코스피","https://www.moneys.co.kr/article/2025073108582988035","[속보]코스피 3275.78…0.65% 상승 출발","코스피 3275.78…0.65% 상승 출발","2025-07-31T00:09:15.746135","2025-07-31","[속보]코스피 3275.78…0.65% 상승 출발
김병탁 기자
2025.07.31
|
09:03:31","['코스피', '상승', '출발']","[]","코스피 지수가 0.65% 상승한 3275.78로 출발했다는 속보입니다.  기사 내용이 매우 짧아 추가적인 정보는 없습니다.","Positive"
"코스피","https://news.knn.co.kr/news/article/175851","[인물포커스] - 주진우 국회의원","'코스피 막 올릴게요'라고 하면서도 기업들이 싫어하는 법안들을 막 통과시켜요. 기업들이 해외로 떠나거나 투자를 안 하거나 그렇게 될 것이고요. 관세 협상 제대로 안 되고 본인들이 힘드니까 갑자기 미국 기업들을... ","2025-07-31T00:09:15.746156","2025-07-31","[실패] 모든 추출 방법 실패","['코스피', '기업', '법안', '해외이전', '투자']","[]","코스피 상승에도 불구하고, 기업들이 반대하는 법안 통과로 인해 기업들이 해외로 이전하거나 투자를 줄일 것이라는 우려를 담고 있습니다.  관세 협상의 부진과 미국 기업들과의 관계 악화 가능성도 언급됩니다.","Negative"
"코스피","https://view.asiae.co.kr/article/2025073109010091962","SOL 코리아메가테크액티브 ETF 순자산 1000억 돌파","같은 기간 코스피 상승률을 웃돌았다. 신한자산운용 주식투자운용본부 김주영 이사는 &quot;지난해부터 전략적으로 비중을 확대해 온 AI 전력인프라, 고대역폭 메모리(HBM)를 중심으로 반도체, 항공우주 등 핵심 테마가... ","2025-07-31T00:09:15.746177","2025-07-31","신한자산운용은 'SOL 코리아메가테크 액티브 ETF'가순자산이 1000억원을 돌파했다고 31일 밝혔다.

2021년 10월 상장한 이후개인투자자와 은행 중심의 리테일 자금이 800억원 이상 유입되고 있다. 우수한수익률을 바탕으로 순자산이 급증했다. 최근 1개월, 3개월, 6개월 수익률은 각각7.73%, 40.12%, 50.86%를 달성했다. 같은 기간 코스피 상승률을 웃돌았다.

신한자산운용 주식투자운용본부 김주영 이사는 ""지난해부터 전략적으로 비중을 확대해 온 AI전력인프라, 고대역폭 메모리(HBM)를 중심으로 반도체, 항공우주 등 핵심 테마가 시장을 크게 웃도는 성과를 내며 ETF 전체 수익률을 견인했다""고 말했다.

이어 ""특정 테마에 집중하는 ETF는 상승 국면에서는 높은 수익률이 가능하다""며 ""하락 국면에서는 변동성이 확대될 수 있는 만큼 유연한 테마 순환 대응과 리스크 관리 전략을 통해 안정적인 성과를 유지하는 데 집중하고 있다""고 덧붙였다.

액티브 포트폴리오에 해당하는 종목인 두산에너빌리티, 효성중공업, 비에이치아이는 올해 들어 각각 270%, 229%, 174% 상승했다. 6월 정기변경 이후 비중을 확대한 삼성전자와 현대차도 약 한달 간 각각 26%, 11%의 상승하며 빠르게 변화하는 테마 순환 흐름에 성공적으로 대응한 것으로 평가된다.

SOL 코리아메가테크액티브 ETF는 모빌리티·인공지능·지능형 로봇·항공우주·맞춤형 헬스케어 등 대한민국 미래산업을 이끌 핵심 메가테크 테마에 집중 투자한다. 시장 상황에 따라 새로운 테마를 추가하는 등 매월 수시변경을 통한 액티브 전략을 기반으로 유연하게 운용한다.

김 이사는 ""미국과무역협상 본격화 가능성을 고려해 관세 불확실성으로 조정을 받았던 자동차와 반도체 업종의 반등 가능성을 반영해 리밸런싱을 진행했다""고 말했다.

핏덩이 먹일 우유 한 모금이 없어…지독한 죽음의 지대 '가자(Ga...

체력검사 도중 실신한 여성, 구급차서 집단성폭행…발칵 뒤집힌 ...

""주름 펴고 쌍꺼풀 만들어요""…한국 찾아 1조4000억 쓰고 간 외...

""이쪽으로 오고 있어"" 한강서 포착된 대형 괴생명체에 시끌

두 살 아이가 입으로 코브라 물어 '구사일생'…인도서 벌어진 일

142억 대구 건물·41억 서울 땅…SM그룹 2세 우기원 대표의 부동...

""벌금 7000억원 지불 의향""…하버드, 결국 트럼프에 백기 드나

""암 아냐, 치료도 안 받을래""…명문대 출신 20대 '안티백신' 여...

""티메프 사고 친 e커머스는 50% 논의, PG만 100%""…'티메프방지법' 형평성 논란

""일본 걱정해 줄 필요 없었네""…쓰나미 지도에 또 '독도' 포함한 日기상청

마트 싹쓸이하던 K김밥…이번엔 ""한입에 쏙 넣어야 해"" 챌린지, 이유가

비흡연자도 안심 못 한다…'이것' 자주 먹으면 폐암 위험 41%↑

트럼프 ""한국에 관세 15% 부과…李 대통령과 2주 후 정상회담""

""신메뉴 냈다가 적자만 나게 생겼다""…'단종 위기' 비상 걸린 카페 시즌음료

대형주 '꿈틀'에 협력사 '펄쩍'…수주 잭폿 주인공 따로 있네

[속보] 트럼프 ""한국, 1천억달러 미국산 LNG 등 수입하기로""

비흡연자도 안심 못 한다…'이것' 자주 먹으면 폐암 위험 4

""신메뉴 냈다가 적자만 나게 생겼다""…'단종 위기' 비상 걸

""암 아냐, 치료도 안 받을래""…명문대 출신 20대 '안티백신

4[특징주]광동제약, 매출 4000억 국내 1위 제주삼다수 판권 우협 선정에 강세

9[특징주]삼성전자, 일론 머스크 ""李회장과 파트너십 내용 논의""…23조 수주 부각↑

핏덩이 먹일 우유 한 모금이 없어…지독한 죽음의 지대 '가자(Gaza strip)'

""3만원에 먹느니 이게 훨 낫죠""…자취생 삶의 질, '과일'로 결정된다

""3만원 주고 먹느니 이게 훨씬 낫죠""…자취생 삶의 질, '과일'로 결정된다

'오징어 게임3' 5주 연속 넷플릭스 비영어 쇼 1위

임영웅, 환경보호 위해 CD 앨범 발매 안 한다","['SOL 코리아메가테크 액티브 ETF', '신한자산운용', '순자산 1000억 돌파', '메가테크', '수익률']","['신한자산운용', '두산에너빌리티', '효성중공업', '비에이치아이', '삼성전자', '현대차']","신한자산운용의 'SOL 코리아메가테크 액티브 ETF' 순자산이 1000억원을 돌파했습니다.  AI, 반도체, 항공우주 등 핵심 테마에 대한 투자와 우수한 수익률이 순자산 증가를 견인했으며, 미국과의 무역협상 가능성을 고려한 리밸런싱도 진행되었습니다.","Positive"
"코스피","https://www.yna.co.kr/view/AKR20250731050200008?input=1195m","[코스피] 21.31p(0.65%) 오른 3,275.78(개장)","","2025-07-31T00:09:15.746198","2025-07-31","이미지 확대
연합뉴스 속보(CG)","[]","['연합뉴스']","연합뉴스 속보 관련 이미지라는 매우 짧은 내용의 기사입니다. 추가 정보가 없습니다.","Neutral"
"코스피","https://www.news1.kr/finance/general-stock/5864638","[코스피] 21.31p(0.65%) 오른 3275.78 출발","31일 코스피 출발","2025-07-31T00:09:15.746219","2025-07-31","[실패] 모든 추출 방법 실패","['코스피', '출발']","[]","코스피 시장 개장 소식을 매우 간략하게 전달하는 기사입니다.  추가적인 정보는 없습니다.","Neutral"
"코스피","https://www.newsis.com/view/NISX20250731_0003273273","[속보]'상호관세 타결' 코스피 0.65% 오른 3275.78 출발","후속기사가 이어집니다","2025-07-31T00:09:15.746239","2025-07-31","목동6단지 재건축 현장 찾은 오세훈 시장… 사업 기간 최대 7년까지 단축

미국이 한국에 적용한 상호관세율을 25%에서 15%로 인하하는 무역합의를 체결했다고 도널드 트럼프 미국 대통령이 30일(현지 시간) 발표했다. 

트럼프 대통령은 이날 백악관에서 구윤철 경제부총리 겸 기획재정부 장관 등 한국 협상 대표단과 회담한 뒤 소셜미디어(SNS) 트루스소셜에 ""미국은 한국과 완전하고 포괄적인 무역합의에 도달했다는 것을 발표하게 돼

헤이지니, 둘째 아들 출산 후 눈물 ""아기를 못 봤어""

구윤철, 美재무장관과 한국시간 31일 오후 10시45분 통상 협의

""잠수로 접근해 수영복 안에 손을""…수영장서 여중생 성추행한 30대男

'EPL 뉴캐슬 이적' 박승수 데뷔…짧은 교체 출전에도 눈도장(종합)

'대여 투쟁' '혁신' 강조하는 국힘 당권 주자들…공약발표·토론회·버스킹 분주

'33년 근무' 경찰, 용접 교육받는다…폴리텍, 퇴직공무원 재취업 교육

상호관세 D-1 구윤철, 오늘 韓경제 명운 놓고 베선트와 최종 담판

""잠수로 접근해 수영복 안에 손을""…수영장서 여중생 성추행한 30대男

트럼프 ""상호관세 유예, 8월 1일 마감 확고…연장 없다""

구윤철, 美재무장관과 한국시간 31일 오후 10시45분 통상 협의

구윤철, 美재무장관과 한국시간 31일 오후 10시45분 통상 협의

트럼프 ""상호관세 유예, 8월 1일 마감 확고…연장 없다""

구윤철, 美재무장관과 한국시간 31일 오후 10시45분 통상 협의

美연준, 기준금리 또 동결…위원 2명은 인하 요구하며 반대(종합)

지엘리서치 ""대원미디어, 닌텐도 스위치2 효과로 실적 반등 기대""

구윤철, 美재무장관과 한국시간 31일 오후 10시45분 통상 협의

구윤철, 美재무장관과 한국시간 31일 오후 10시45분 통상 협의

'33년 근무' 경찰, 용접 교육받는다…폴리텍, 퇴직공무원 재취업 교육

상호관세 D-1 구윤철, 오늘 韓경제 명운 놓고 베선트와 최종 담판

전신마비 美여성, 뇌에 '머스크 칩' 이식하자 기적 일어났다

구윤철, 한국시간 오전 10시30분 워싱턴서 한미 관세협상 브리핑

MS, 클라우드 매출 사상 최고…AI 수요에 실적 '깜짝'

헬스장 갈 시간 없다면? 하루 '이만큼'만 걸어도 사망 위험 20%↓

""잠수로 접근해 수영복 안에 손을""…수영장서 여중생 성추행한 30대男

김건희 청탁 의혹' 통일교 전 본부장 구속…증거인멸 우려

인천 서구서 90대 여성 열사병 추정 사망…체온 40.4도

안양시 자원봉사센터, 폭염 대응 ‘온도는 낮추고, 온기는 나누고’ 진행

한서교, 내달 1일까지 전국 교원 서예 직무연수 운영

'EPL 뉴캐슬 이적' 박승수 데뷔…짧은 교체 출전에도 눈도장(종합)

'폰세 호투' 한화, 삼성 꺾고 3연패 탈출…'18안타' NC, 롯데 격파(종합)

뉴캐슬 미드필더 고든 ""토트넘 손흥민, 내가 가장 존경하는 롤모델""

황선우, 자유형 100m 준결승 13위로 결승행 좌절…개인전 노메달(종합)

'KT에 위닝 시리즈 확보' LG 염경엽 감독 ""공수주에서 모두 집중력 보여줘""

'최하위' 키움, 5회 4실점하며 SSG와 5-5 무승부…6연패 탈출 실패

'뉴캐슬 데뷔' 박승수 ""토트넘 손흥민, 만나면 팬이라고 하고 싶어요""

헤이지니, 둘째 아들 출산 후 눈물 ""아기를 못 봤어""

""배꼽 어디서 했어?"" 현영, 톱 여가수도 오해한 성형 의혹

방탄소년단 뷔, 일부 팬들 무질서에 ""공항 우리 것 아냐""

2美연준, 기준금리 또 동결…위원 2명은 인하 요구하며 반대(종합)

5지엘리서치 ""대원미디어, 닌텐도 스위치2 효과로 실적 반등 기대""

1헤이지니, 둘째 아들 출산 후 눈물 ""아기를 못 봤어""

3[속보]구윤철, 美재무장관과 한국시간 31일 오후 10시45분 통상 협의

4""잠수로 접근해 수영복 안에 손을""…수영장서 여중생 성추행한 30대男

존중 없는 조직문화서 비롯된 KPGA의 '제 식구 감싸기'

'혼종의 미학' 오드리 누나, '케이팝 데몬 헌터스' 미라는 거들 뿐

""털긴 뭘 털어""…반려묘 죽은 친구 위로했다가 욕 먹은 사연

대표이사 : 염영남주소 : 서울 중구  퇴계로  173 남산스퀘어빌딩 (구 극동빌딩) 12층사업자등록번호 : 102-81-36588

발행인 : 염영남편집인 : 염영남고충처리인 : 김경원통신판매업신고 : 서울중구 0398호문의  02-721-7400[email protected]

뉴시스의 모든 콘텐츠는 저작권법의 보호를 받는 바, 무단 전재ㆍ복사ㆍ배포를 금합니다.  Copyright © NEWSIS.COM  All  rights  reserved.","['목동6단지 재건축', '오세훈 시장', '무역합의', '미국', '한국', '관세 인하']","[]","오세훈 시장이 목동6단지 재건축 현장을 방문했고, 미국이 한국에 적용하는 상호관세율을 25%에서 15%로 인하하는 무역합의를 체결했다는 소식이 전해졌습니다.  기사는 다양한 다른 소식들도 함께 포함하고 있습니다.","Positive"
